,0
11870,惊讶
11871,惊讶
11872,惊讶
11873,惊讶
11874,伤心
11875,惊讶
11876,惊讶
11877,惊讶
11878,惊讶
11879,惊讶
11880,惊讶
11881,惊讶
11882,惊讶
11883,惊讶
11884,惊讶
11885,惊讶
11886,惊讶
11887,惊讶
11888,惊讶
11889,惊讶
11890,惊讶
11891,惊讶
11892,惊讶
11893,惊讶
11894,惊讶
11895,惊讶
11896,惊讶
11897,惊讶
11898,惊讶
11899,惊讶
11900,惊讶
11901,惊讶
11902,惊讶
11903,惊讶
11904,惊讶
11905,中性
11906,中性
11907,中性
11908,中性
11909,中性
11910,中性
11911,中性
11912,中性
11913,中性
11914,中性
11915,中性
11916,中性
11917,中性
11918,开心
11919,中性
11920,开心
11921,开心
11922,中性
11923,开心
11924,开心
11925,开心
11926,开心
11927,开心
11928,开心
11929,开心
11930,开心
11931,开心
11932,开心
11933,开心
11934,开心
11935,开心
11936,开心
11937,开心
11938,开心
11939,开心
11940,开心
11941,开心
11942,开心
11943,开心
11944,开心
11945,开心
11946,开心
11947,开心
11948,开心
11949,开心
11950,开心
11951,开心
11952,开心
11953,开心
11954,开心
11955,开心
11956,开心
11957,开心
11958,开心
11959,开心
11960,开心
11961,开心
11962,开心
11963,开心
11964,开心
11965,开心
11966,开心
11967,开心
11968,开心
11969,开心
11970,开心
11971,开心
11972,开心
11973,开心
11974,开心
11975,开心
11976,开心
11977,开心
11978,开心
11979,开心
11980,开心
11981,开心
11982,开心
11983,开心
11984,开心
11985,开心
11986,开心
11987,开心
11988,开心
11989,开心
11990,开心
11991,开心
11992,开心
11993,伤心
11994,伤心
11995,伤心
11996,伤心
11997,伤心
11998,伤心
11999,伤心
12000,开心
12001,开心
12002,开心
12003,开心
12004,开心
12005,开心
12006,伤心
12007,伤心
12008,开心
12009,开心
12010,开心
12011,开心
12012,开心
12013,伤心
12014,伤心
12015,开心
12016,开心
12017,开心
12018,开心
12019,开心
12020,开心
12021,开心
12022,开心
12023,开心
12024,开心
12025,开心
12026,开心
12027,开心
12028,开心
12029,开心
12030,开心
12031,开心
12032,开心
12033,中性
12034,中性
12035,无
12036,无
12037,无
12038,无
12039,无
12040,无
12041,无
12042,无
12043,无
12044,无
12045,无
12046,无
12047,无
12048,无
12049,无
12050,无
12051,无
12052,无
12053,无
12054,无
12055,无
12056,无
12057,无
12058,无
12059,无
12060,无
12061,无
12062,无
12063,无
12064,无
12065,无
12066,无
12067,无
12068,无
12069,无
12070,无
12071,无
12072,无
12073,无
12074,无
12075,无
12076,无
12077,无
12078,无
12079,无
12080,无
12081,无
12082,无
12083,无
12084,无
12085,无
12086,无
12087,无
12088,无
12089,无
12090,无
12091,无
12092,无
12093,无
12094,无
12095,无
12096,无
12097,无
12098,无
12099,无
12100,无
12101,无
12102,无
12103,无
12104,无
12105,无
12106,伤心
12107,伤心
12108,伤心
12109,伤心
12110,伤心
12111,伤心
12112,伤心
12113,伤心
12114,伤心
12115,伤心
12116,伤心
12117,伤心
12118,伤心
12119,伤心
12120,伤心
12121,伤心
12122,中性
12123,中性
12124,中性
12125,中性
12126,中性
12127,中性
12128,无
12129,无
12130,中性
12131,伤心
12132,无
12133,无
12134,无
12135,无
12136,无
12137,伤心
12138,伤心
12139,伤心
12140,中性
12141,中性
12142,中性
12143,中性
12144,中性
12145,中性
12146,中性
12147,中性
12148,中性
12149,中性
12150,中性
12151,中性
12152,中性
12153,中性
12154,中性
12155,中性
12156,中性
12157,中性
12158,中性
12159,中性
12160,伤心
12161,伤心
12162,伤心
12163,伤心
12164,伤心
12165,伤心
12166,伤心
12167,伤心
12168,伤心
12169,伤心
12170,伤心
12171,伤心
12172,伤心
12173,伤心
12174,伤心
12175,伤心
12176,伤心
12177,伤心
12178,伤心
12179,伤心
12180,伤心
12181,伤心
12182,伤心
12183,伤心
12184,伤心
12185,伤心
12186,伤心
12187,伤心
12188,伤心
12189,伤心
12190,伤心
12191,伤心
12192,伤心
12193,伤心
12194,伤心
12195,伤心
12196,伤心
12197,伤心
12198,伤心
12199,伤心
12200,伤心
12201,伤心
12202,伤心
12203,伤心
12204,伤心
12205,伤心
12206,中性
12207,中性
12208,中性
12209,中性
12210,中性
12211,中性
12212,中性
12213,中性
12214,中性
12215,中性
12216,中性
12217,中性
12218,中性
12219,中性
12220,中性
12221,中性
12222,中性
12223,中性
12224,中性
12225,中性
12226,中性
12227,中性
12228,中性
12229,中性
12230,中性
12231,中性
12232,中性
12233,中性
12234,中性
12235,中性
12236,中性
12237,中性
12238,中性
12239,中性
12240,中性
12241,中性
12242,中性
12243,中性
12244,中性
12245,中性
12246,中性
12247,中性
12248,中性
12249,中性
12250,伤心
12251,伤心
12252,伤心
12253,伤心
12254,开心
12255,开心
12256,开心
12257,开心
12258,开心
12259,开心
12260,开心
12261,开心
12262,开心
12263,开心
12264,开心
12265,开心
12266,中性
12267,中性
12268,中性
12269,无
12270,中性
12271,无
12272,无
12273,无
12274,无
12275,无
12276,无
12277,无
12278,中性
12279,中性
12280,中性
12281,中性
12282,中性
12283,中性
12284,中性
12285,开心
12286,中性
12287,中性
12288,中性
12289,中性
12290,中性
12291,中性
12292,中性
12293,中性
12294,无
12295,中性
12296,无
12297,无
12298,无
12299,无
12300,无
12301,无
12302,无
12303,无
12304,无
12305,无
12306,无
12307,无
12308,无
12309,无
12310,无
12311,无
12312,无
12313,无
12314,无
12315,无
12316,无
12317,无
12318,无
12319,无
12320,无
12321,无
12322,无
12323,无
12324,无
12325,无
12326,中性
12327,中性
12328,无
12329,无
12330,无
12331,无
12332,无
12333,无
12334,无
12335,无
12336,无
12337,无
12338,无
12339,无
12340,无
12341,无
12342,无
12343,无
12344,无
12345,无
12346,无
12347,无
12348,无
12349,无
12350,无
12351,无
12352,无
12353,无
12354,无
12355,无
12356,无
12357,无
12358,无
12359,无
12360,无
12361,无
12362,无
12363,无
12364,无
12365,无
12366,无
12367,无
12368,无
12369,无
12370,无
12371,无
12372,无
12373,无
12374,无
12375,无
12376,无
12377,无
12378,无
12379,无
12380,无
12381,无
12382,无
12383,无
12384,无
12385,无
12386,无
12387,无
12388,无
12389,无
12390,无
12391,无
12392,无
12393,无
12394,无
12395,无
12396,无
12397,无
12398,无
12399,无
12400,无
12401,无
12402,无
12403,无
12404,无
12405,无
12406,无
12407,无
12408,无
12409,无
12410,无
12411,无
12412,无
12413,无
12414,无
12415,无
12416,无
12417,无
12418,无
12419,无
12420,无
12421,无
12422,无
12423,无
12424,无
12425,无
12426,无
12427,无
12428,无
12429,无
12430,无
12431,无
12432,无
12433,无
12434,无
12435,无
12436,无
12437,无
12438,无
12439,无
12440,无
12441,无
12442,无
12443,无
12444,无
12445,无
12446,无
12447,无
12448,无
12449,无
12450,无
12451,无
12452,无
12453,无
12454,无
12455,无
12456,无
12457,无
12458,无
12459,无
12460,无
12461,无
12462,无
12463,无
12464,无
12465,无
12466,无
12467,无
12468,无
12469,无
12470,无
12471,无
12472,无
12473,无
12474,无
12475,无
12476,无
12477,无
12478,无
12479,无
12480,无
12481,无
12482,无
12483,无
12484,无
12485,无
12486,无
12487,无
12488,无
12489,无
12490,无
12491,无
12492,无
12493,无
12494,无
12495,无
12496,无
12497,无
12498,无
12499,无
12500,无
12501,无
12502,无
12503,无
12504,无
12505,无
12506,无
12507,无
12508,无
12509,无
12510,无
12511,无
12512,无
12513,无
12514,无
12515,无
12516,无
12517,无
12518,无
12519,无
12520,无
12521,无
12522,恐惧
12523,无
12524,无
12525,无
12526,无
12527,无
12528,无
12529,无
12530,无
12531,无
12532,无
12533,无
12534,无
12535,无
12536,无
12537,无
12538,无
12539,无
12540,无
12541,无
12542,无
12543,无
12544,无
12545,无
12546,无
12547,无
12548,无
12549,无
12550,无
12551,无
12552,无
12553,中性
12554,开心
12555,开心
12556,开心
12557,开心
12558,开心
12559,中性
12560,开心
12561,开心
12562,开心
12563,开心
12564,开心
12565,开心
12566,伤心
12567,伤心
12568,伤心
12569,伤心
12570,伤心
12571,伤心
12572,伤心
12573,无
12574,伤心
12575,伤心
12576,伤心
12577,无
12578,无
12579,无
12580,伤心
12581,无
12582,无
12583,伤心
12584,无
12585,无
12586,无
12587,无
12588,无
12589,伤心
12590,无
12591,无
12592,无
12593,无
12594,无
12595,无
12596,无
12597,无
12598,无
12599,无
12600,无
12601,无
12602,无
12603,无
12604,无
12605,无
12606,无
12607,无
12608,无
12609,无
12610,无
12611,无
12612,无
12613,无
12614,无
12615,无
12616,无
12617,无
12618,无
12619,无
12620,无
12621,无
12622,无
12623,无
12624,无
12625,无
12626,无
12627,无
12628,无
12629,无
12630,无
12631,无
12632,无
12633,无
12634,无
12635,无
12636,无
12637,无
12638,中性
12639,无
12640,无
12641,无
12642,无
12643,无
12644,无
12645,无
12646,无
12647,无
12648,无
12649,无
12650,无
12651,无
12652,无
12653,中性
12654,中性
12655,中性
12656,无
12657,无
12658,无
12659,无
12660,无
12661,无
12662,无
12663,无
12664,无
12665,无
12666,无
12667,无
12668,无
12669,无
12670,无
12671,无
12672,无
12673,无
12674,无
12675,无
12676,无
12677,无
12678,无
12679,无
12680,无
12681,无
12682,无
12683,无
12684,无
12685,无
12686,无
12687,无
12688,无
12689,无
12690,无
12691,无
12692,无
12693,无
12694,无
12695,无
12696,无
12697,无
12698,无
12699,无
12700,无
12701,无
12702,无
12703,无
12704,无
12705,无
12706,无
12707,无
12708,无
12709,无
12710,无
12711,无
12712,无
12713,无
12714,无
12715,无
12716,无
12717,无
